|6.6.6
hacker_2015_middle_crust_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
793.276 5628.93 2878.43
799.565 5628.93 2877.92
805.854 5628.93 2877.41
812.144 5628.93 2876.89
818.433 5628.93 2876.37
824.722 5628.93 2875.84
831.012 5628.93 2875.32
837.301 5628.93 2874.79
843.590 5628.93 2874.25
849.880 5628.93 2873.72
856.169 5628.93 2873.18
862.458 5628.93 2872.63
868.747 5628.93 2872.08
875.037 5628.93 2871.53
881.326 5628.93 2870.97
887.615 5628.93 2870.40
893.905 5628.93 2869.83
900.194 5628.93 2869.25
906.483 5628.93 2868.67
912.773 5628.93 2868.07
919.062 5628.93 2867.47
925.351 5628.93 2866.85
931.641 5628.93 2866.22
937.930 5628.93 2865.58
944.219 5628.93 2864.91
950.508 5628.93 2864.22
956.798 5628.93 2863.50
963.087 5628.93 2862.72
969.376 5628.93 2861.87
975.666 5628.93 2860.84
981.955 5628.93 2859.37
988.244 5628.93 2858.97
994.534 5628.93 2858.57
1000.82 5628.93 2858.17
1007.11 5628.93 2857.78
1013.40 5628.93 2857.38
1019.69 5628.93 2856.98
1025.98 5628.93 2856.58
1032.27 5628.93 2856.18
1038.56 5628.93 2855.78
1044.85 5628.93 2855.38
1051.14 5628.93 2854.98
1057.43 5628.93 2854.57
1063.72 5628.93 2854.17
1070.01 5628.93 2853.77
1076.29 5628.93 2853.37
1082.58 5628.93 2852.96
1088.87 5628.93 2852.56
1095.16 5628.93 2852.15
1101.45 5628.93 2851.75
1107.74 5628.93 2851.34
1114.03 5628.93 2850.93
1120.32 5628.93 2850.53
1126.61 5628.93 2850.12
1132.90 5628.93 2849.71
1139.19 5628.93 2849.30
1145.48 5628.93 2848.89
1151.77 5628.93 2848.48
1158.06 5628.93 2848.07
1164.34 5628.93 2847.66
1170.63 5628.93 2847.25
1176.92 5628.93 2846.84
1183.21 5628.93 2846.43
1189.50 5628.93 2846.01
1195.79 5628.93 2845.60
1202.08 5628.93 2845.19
1208.37 5628.93 2844.77
1214.66 5628.93 2844.35
1220.95 5628.93 2843.94
1227.24 5628.93 2843.52
1233.53 5628.93 2843.10
1239.82 5628.93 2842.69
1246.11 5628.93 2842.27
1252.40 5628.93 2841.85
1258.68 5628.93 2841.43
1264.97 5628.93 2841.01
1271.26 5628.93 2840.58
1277.55 5628.93 2840.16
1283.84 5628.93 2839.74
1290.13 5628.93 2839.32
1296.42 5628.93 2838.89
1302.71 5628.93 2838.47
1309.00 5628.93 2838.04
1315.29 5628.93 2837.61
1321.58 5628.93 2837.19
1327.87 5628.93 2836.76
1334.16 5628.93 2836.33
