T(K)           P(bar)         rho,kg/m3     
  1279.29        943.396        3217.51     
  1291.87        943.396        3216.12     
  1304.45        943.396        3214.73     
  1317.03        943.396        3213.34     
  1329.60        943.396        3211.94     
  1342.18        943.396        3210.55     
  1354.76        943.396        3209.15     
  1367.34        943.396        3207.75     
  1379.92        943.396        3206.35     
  1392.50        943.396        3204.95     
  1405.08        943.396        3203.55     
  1417.65        943.396        3202.15     
  1430.23        943.396        3200.74     
  1442.81        943.396        3199.34     
  1455.39        943.396        3197.94     
  1467.97        943.396        3196.54     
  1480.55        943.396        3195.14     
  1493.13        943.396        3193.74     
  1505.70        943.396        3192.35     
  1518.28        943.396        3190.95     
  1530.86        943.396        3189.56     
  1543.44        943.396        3188.18     
  1556.02        943.396        3186.80     
  1568.60        943.396        3185.42     
  1581.18        943.396        3184.05     
  1593.75        943.396        3182.69     
  1606.33        943.396        3181.34     
  1618.91        943.396        3180.00     
  1631.49        943.396        3178.67     
  1644.07        943.396        3177.36     
  1656.65        943.396        3176.06     
  1669.23        943.396        3174.78     
  1681.81        943.396        3173.52     
  1694.38        943.396        3172.28     
  1706.96        943.396        3171.07     
  1719.54        943.396        3169.89     
  1732.12        943.396        3168.74     
  1744.70        943.396        3167.63     
  1757.28        943.396        3166.56     
  1769.86        943.396        3165.55     
  1782.43        943.396        3164.58     
  1795.01        943.396        3163.68     
  1807.59        943.396        3162.57     
  1820.17        943.396        3160.53     
  1832.75        943.396        3158.47     
  1845.33        943.396        3156.39     
  1857.91        943.396        3154.29     
  1870.48        943.396        3152.17     
  1883.06        943.396        3150.11     
  1895.64        943.396        3148.08     
  1908.22        943.396        3146.05     
  1920.80        943.396        3143.99     
  1933.38        943.396        3141.92     
  1945.96        943.396        3139.84     
  1958.53        943.396        3137.74     
  1971.11        943.396        3135.63     
  1983.69        943.396        3133.50     
  1996.27        943.396        3131.35     
  2008.85        943.396        3129.18     
  2021.43        943.396        3127.00     
  2034.01        943.396        3124.80     
  2046.58        943.396        3122.58     
  2059.16        943.396        3120.33     
  2071.74        943.396        3118.07     
  2084.32        943.396        3115.79     
  2096.90        943.396        3113.48     
  2109.48        943.396        3111.15     
  2122.06        943.396        3108.79     
  2134.64        943.396        3106.41     
  2147.21        943.396        3104.00     
  2159.79        943.396        3101.57     
  2172.37        943.396        3099.10     
  2184.95        943.396        3096.60     
  2197.53        943.396        3094.06     
  2210.11        943.396        3091.49     
  2222.69        943.396        3088.88     
  2235.26        943.396        3086.23     
  2247.84        943.396        3083.53     
  2260.42        943.396        3080.78     
  2273.00        943.396        3077.96     
  273.000        1257.86        3324.83     
  285.579        1257.86        3323.91     
  298.157        1257.86        3322.97     
  310.736        1257.86        3321.99     
  323.314        1257.86        3320.99     
  335.893        1257.86        3319.97     
  348.472        1257.86        3318.93     
  361.050        1257.86        3317.87     
  373.629        1257.86        3316.80     
  386.208        1257.86        3315.71     
  398.786        1257.86        3314.60     
  411.365        1257.86        3313.47     
  423.943        1257.86        3312.34     
  436.522        1257.86        3311.18     
  449.101        1257.86        3310.02     
  461.679        1257.86        3308.84     
  474.258        1257.86        3307.65     
  486.836        1257.86        3306.45     
  499.415        1257.86        3305.24     
  511.994        1257.86        3271.18     
  524.572        1257.86        3269.98     
  537.151        1257.86        3268.77     
  549.730        1257.86        3267.55     
  562.308        1257.86        3266.32     
  574.887        1257.86        3291.25     
  587.465        1257.86        3290.07     
  600.044        1257.86        3288.88     
  612.623        1257.86        3287.69     
  625.201        1257.86        3286.50     
  637.780        1257.86        3285.29     
  650.358        1257.86        3284.08     
  662.937        1257.86        3282.86     
  675.516        1257.86        3281.44     
  688.094        1257.86        3280.20     
  700.673        1257.86        3279.60     
  713.252        1257.86        3278.34     
  725.830        1257.86        3277.07     
  738.409        1257.86        3275.80     
  750.987        1257.86        3274.52     
  763.566        1257.86        3273.24     
  776.145        1257.86        3271.94     
  788.723        1257.86        3270.65     
  801.302        1257.86        3269.35     
  813.881        1257.86        3268.04     
  826.459        1257.86        3266.73     
  839.038        1257.86        3265.41     
  851.616        1257.86        3264.09     
  864.195        1257.86        3262.76     
  876.774        1257.86        3261.43     
  889.352        1257.86        3260.73     
  901.931        1257.86        3259.29     
  914.509        1257.86        3257.95     
  927.088        1257.86        3256.69     
  939.667        1257.86        3255.32     
  952.245        1257.86        3253.95     
  964.824        1257.86        3252.59     
  977.403        1257.86        3251.21     
  989.981        1257.86        3249.80     
  1002.56        1257.86        3248.48     
  1015.14        1257.86        3247.15     
  1027.72        1257.86        3245.82     
  1040.30        1257.86        3244.49     
  1052.87        1257.86        3243.16     
  1065.45        1257.86        3241.84     
  1078.03        1257.86        3240.50     
  1090.61        1257.86        3239.15     
  1103.19        1257.86        3237.81     
  1115.77        1257.86        3236.46     
  1128.35        1257.86        3235.12     
  1140.92        1257.86        3233.77     
  1153.50        1257.86        3232.42     
  1166.08        1257.86        3231.04     
  1178.66        1257.86        3229.68     
  1191.24        1257.86        3228.34     
  1203.82        1257.86        3226.98     
  1216.40        1257.86        3225.61     
  1228.97        1257.86        3224.24     
  1241.55        1257.86        3222.87     
  1254.13        1257.86        3221.50     
  1266.71        1257.86        3220.12     
  1279.29        1257.86        3218.75     
  1291.87        1257.86        3217.37     
  1304.45        1257.86        3215.99     
  1317.03        1257.86        3214.61     
  1329.60        1257.86        3213.22     
  1342.18        1257.86        3211.84     
  1354.76        1257.86        3210.46     
  1367.34        1257.86        3209.07     
  1379.92        1257.86        3207.68     
  1392.50        1257.86        3206.30     
  1405.08        1257.86        3204.91     
  1417.65        1257.86        3203.52     
  1430.23        1257.86        3202.14     
  1442.81        1257.86        3200.75     
  1455.39        1257.86        3199.37     
  1467.97        1257.86        3197.99     
  1480.55        1257.86        3196.61     
  1493.13        1257.86        3195.23     
  1505.70        1257.86        3193.86     
  1518.28        1257.86        3192.49     
  1530.86        1257.86        3191.12     
  1543.44        1257.86        3189.76     
  1556.02        1257.86        3188.41     
  1568.60        1257.86        3187.06     
  1581.18        1257.86        3185.72     
  1593.75        1257.86        3184.39     
  1606.33        1257.86        3183.08     
  1618.91        1257.86        3181.77     
  1631.49        1257.86        3180.48     
  1644.07        1257.86        3179.21     
  1656.65        1257.86        3177.96     
  1669.23        1257.86        3176.72     
  1681.81        1257.86        3175.52     
  1694.38        1257.86        3174.33     
  1706.96        1257.86        3173.18     
  1719.54        1257.86        3172.07     
  1732.12        1257.86        3170.99     
  1744.70        1257.86        3169.96     
  1757.28        1257.86        3168.98     
  1769.86        1257.86        3168.05     
  1782.43        1257.86        3167.19     
  1795.01        1257.86        3165.82     
  1807.59        1257.86        3163.81     
  1820.17        1257.86        3161.78     
  1832.75        1257.86        3159.73     
  1845.33        1257.86        3157.66     
  1857.91        1257.86        3155.57     
  1870.48        1257.86        3153.46     
  1883.06        1257.86        3151.35     
  1895.64        1257.86        3149.34     
  1908.22        1257.86        3147.31     
  1920.80        1257.86        3145.26     
  1933.38        1257.86        3143.20     
  1945.96        1257.86        3141.13     
  1958.53        1257.86        3139.04     
  1971.11        1257.86        3136.93     
  1983.69        1257.86        3134.81     
  1996.27        1257.86        3132.67     
  2008.85        1257.86        3130.51     
  2021.43        1257.86        3128.34     
  2034.01        1257.86        3126.15     
  2046.58        1257.86        3123.93     
  2059.16        1257.86        3121.70     
  2071.74        1257.86        3119.45     
  2084.32        1257.86        3117.18     
  2096.90        1257.86        3114.88     
  2109.48        1257.86        3112.57     
  2122.06        1257.86        3110.22     
  2134.64        1257.86        3107.86     
  2147.21        1257.86        3105.46     
  2159.79        1257.86        3103.04     
  2172.37        1257.86        3100.59     
  2184.95        1257.86        3098.11     
  2197.53        1257.86        3095.59     
  2210.11        1257.86        3093.04     
  2222.69        1257.86        3090.45     
  2235.26        1257.86        3087.83     
  2247.84        1257.86        3085.15     
  2260.42        1257.86        3082.43     
  2273.00        1257.86        3079.65     
  273.000        1572.33        3325.72     
  285.579        1572.33        3324.80     
  298.157        1572.33        3323.85     
  310.736        1572.33        3322.88     
  323.314        1572.33        3321.88     
  335.893        1572.33        3320.86     
  348.472        1572.33        3319.83     
  361.050        1572.33        3318.77     
  373.629        1572.33        3317.70     
  386.208        1572.33        3316.60     
  398.786        1572.33        3315.50     
  411.365        1572.33        3314.38     
  423.943        1572.33        3313.24     
  436.522        1572.33        3312.09     
  449.101        1572.33        3310.93     
  461.679        1572.33        3309.75     
  474.258        1572.33        3308.56     
  486.836        1572.33        3307.36     
  499.415        1572.33        3306.15     
  511.994        1572.33        3304.94     
  524.572        1572.33        3323.94     
  537.151        1572.33        3295.63     
  549.730        1572.33        3294.48     
  562.308        1572.33        3293.31     
  574.887        1572.33        3292.14     
  587.465        1572.33        3290.96     
  600.044        1572.33        3289.78     
  612.623        1572.33        3288.60     
  625.201        1572.33        3287.40     
  637.780        1572.33        3286.20     
  650.358        1572.33        3284.99     
  662.937        1572.33        3283.58     
  675.516        1572.33        3282.34     
  688.094        1572.33        3281.76     
  700.673        1572.33        3280.50     
  713.252        1572.33        3279.24     
  725.830        1572.33        3277.98     
  738.409        1572.33        3276.70     
  750.987        1572.33        3275.43     
  763.566        1572.33        3274.14     
  776.145        1572.33        3272.85     
  788.723        1572.33        3271.57     
  801.302        1572.33        3270.27     
  813.881        1572.33        3268.96     
  826.459        1572.33        3267.65     
  839.038        1572.33        3266.33     
  851.616        1572.33        3265.02     
  864.195        1572.33        3263.69     
  876.774        1572.33        3263.00     
  889.352        1572.33        3261.66     
  901.931        1572.33        3260.22     
  914.509        1572.33        3258.88     
  927.088        1572.33        3257.62     
  939.667        1572.33        3256.26     
  952.245        1572.33        3254.89     
  964.824        1572.33        3253.53     
  977.403        1572.33        3252.15     
  989.981        1572.33        3250.84     
  1002.56        1572.33        3249.53     
  1015.14        1572.33        3248.21     
  1027.72        1572.33        3246.89     
  1040.30        1572.33        3245.57     
  1052.87        1572.33        3244.26     
  1065.45        1572.33        3242.93     
